sg_uf;ds_cargo;nr_candidato;nm_candidato;sg_partido;ds_composicao_coligacao;nr_turno;ds_sit_tot_turno;cd_cargo;sg_ue;sq_candidato;sq_eleicao_divulga;qt_votos_nom_validos
SP;Deputado Estadual;51001;ANDRÉ LUIZ GALHARDO JOÃO;PATRIOTA;PATRIOTA;1;Não eleito;7;SP;250001621462;2040602022;318
SP;Deputado Estadual;20007;JOEL BATISTA RAMOS;PSC;PSC;1;Suplente;7;SP;250001643764;2040602022;4581
SP;Deputado Estadual;27866;ANTÔNIO ROCHA DOS SANTOS;DC;DC;1;Não eleito;7;SP;250001692534;2040602022;195
SP;Deputado Estadual;18456;ANDRE RICARDO DE SOUZA;REDE;REDE / PSOL;1;Suplente;7;SP;250001619332;2040602022;600
SP;Deputado Estadual;35059;MARCO ANTONIO SARTI;PMB;PMB;1;Não eleito;7;SP;250001642236;2040602022;0
SP;Deputado Estadual;19054;ARLINDO AMARO DOS SANTOS;PODE;PODE;1;Suplente;7;SP;250001610513;2040602022;134
SP;Deputado Estadual;36004;ALESSANDRO CAMARGO RODRIGUES;AGIR;AGIR;1;Não eleito;7;SP;250001721334;2040602022;710
SP;Deputado Estadual;40040;MAYARA OLIVEIRA TORRES DA SILVA;PSB;PSB;1;Suplente;7;SP;250001620589;2040602022;7972
SP;Deputado Estadual;55789;NÚBIA CRISTINA SILVÉRIO;PSD;PSD;1;Suplente;7;SP;250001605002;2040602022;216
SP;Deputado Estadual;28022;PAULO ROBERTO DIAS PEREIRA;PRTB;PRTB;1;Não eleito;7;SP;250001699852;2040602022;5814
SP;Deputado Estadual;12422;GILMAR FERNANDES DE MELO;PDT;PDT;1;Suplente;7;SP;250001643680;2040602022;194
SP;Deputado Estadual;13713;ROMULO ORNELAS DE OLIVEIRA;PT;PT / PV / PC do B;1;Suplente;7;SP;250001611806;2040602022;26203
SP;Deputado Estadual;28741;JOSÉ MACENA DA SILVA FILHO;PRTB;PRTB;1;Não eleito;7;SP;250001699835;2040602022;366
SP;Deputado Estadual;18123;EMERSON MARCIO VITALINO;REDE;REDE / PSOL;1;Suplente;7;SP;250001619345;2040602022;11882
SP;Deputado Estadual;33333;LEANDRA SOARES DOS SANTOS;PMN;PMN;1;Não eleito;7;SP;250001643262;2040602022;2716
SP;Deputado Estadual;12311;PAULO HENRIQUE RIBEIRO FLORIANO;PDT;PDT;1;Suplente;7;SP;250001643673;2040602022;2163
SP;Deputado Estadual;20422;HELENA IZABEL DA SILVA GOMES;PSC;PSC;1;Suplente;7;SP;250001643808;2040602022;876
SP;Deputado Estadual;19456;ADRIANO SANTANA DOS SANTOS;PODE;PODE;1;Suplente;7;SP;250001610505;2040602022;13732
SP;Deputado Estadual;70077;LUCIANO COSTA OLIVAN;AVANTE;AVANTE;1;Não eleito;7;SP;250001621742;2040602022;288
SP;Deputado Estadual;19002;JOSÉ CARLOS DE ALMEIDA;PODE;PODE;1;Suplente;7;SP;250001610461;2040602022;282
SP;Deputado Estadual;12016;MARIA EUGENIA UGUCIONE BIFFI;PDT;PDT;1;Suplente;7;SP;250001643597;2040602022;3217
SP;Deputado Estadual;13900;JULIANA SOARES DO NASCIMENTO;PT;PT / PV / PC do B;1;Suplente;7;SP;250001611749;2040602022;12126
SP;Deputado Estadual;10900;MARCOS VINÍCIO BILANCIERI;REPUBLICANOS;REPUBLICANOS;1;Suplente;7;SP;250001639578;2040602022;19952
SP;Deputado Estadual;44350;MARCIA LENTZ;UNIÃO;UNIÃO;1;Suplente;7;SP;250001724916;2040602022;2540
SP;Deputado Estadual;77073;ALEXANDRA DOS SANTOS MOTA;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;7;SP;250001606244;2040602022;946
SP;Deputado Estadual;36820;WILLIANS ROCHA MONTEIRO;AGIR;AGIR;1;Não eleito;7;SP;250001721387;2040602022;67
SP;Deputado Estadual;14321;SIMONE APARECIDA NASCIMENTO DA CONCEIÇÃO;PTB;PTB;1;Não eleito;7;SP;250001614871;2040602022;346
SP;Deputado Estadual;30023;VÂNIA CRISTINA DA SILVA;NOVO;NOVO;1;Suplente;7;SP;250001597789;2040602022;1251
SP;Deputado Estadual;10170;GENILZA MEDEIROS DE CASTRO;REPUBLICANOS;REPUBLICANOS;1;Suplente;7;SP;250001639585;2040602022;568
SP;Deputado Estadual;30013;SÉRGIO ZAGARINO JUNIOR;NOVO;NOVO;1;Suplente;7;SP;250001597787;2040602022;2795
SP;Deputado Estadual;33133;ALESSANDRA VECCHIO SOBRINHO;PMN;PMN;1;Não eleito;7;SP;250001643284;2040602022;2076
SP;Deputado Estadual;44080;ELIANA PAULA CARETI;UNIÃO;UNIÃO;1;Suplente;7;SP;250001602164;2040602022;474
SP;Deputado Estadual;30016;IVAN PAULO PEREIRA DA SILVA;NOVO;NOVO;1;Suplente;7;SP;250001597760;2040602022;1124
SP;Deputado Estadual;70016;RAPHAEL GOZUEN CAMARGO;AVANTE;AVANTE;1;Não eleito;7;SP;250001733561;2040602022;1092
SP;Deputado Estadual;33017;GABRIELY DE LISIEUX LIMA BARBOSA;PMN;PMN;1;Não eleito;7;SP;250001643300;2040602022;25
SP;Deputado Estadual;20200;WELINGTON APARECIDO ALFREDO;PSC;PSC;1;Suplente;7;SP;250001643783;2040602022;30250
SP;Deputado Estadual;13321;HERIVELTO DOS SANTOS MORAES;PT;PT / PV / PC do B;1;Suplente;7;SP;250001611747;2040602022;18524
SP;Deputado Estadual;77654;ROBSON ALEXANDRE DE OLIVEIRA;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;7;SP;250001645680;2040602022;1010
SP;Deputado Estadual;70770;ANTONIO GILBERTO DA SILVA;AVANTE;AVANTE;1;Não eleito;7;SP;250001621729;2040602022;3509
SP;Deputado Estadual;10000;JORGE WILSON GONÇALVES DE MATTOS;REPUBLICANOS;REPUBLICANOS;1;Eleito por QP;7;SP;250001639542;2040602022;177614
SP;Deputado Estadual;90913;ANETE DÁLIA SEABRA SAMPAIO DE SOUZA;PROS;PROS;1;Não eleito;7;SP;250001719440;2040602022;120
SP;Deputado Estadual;14177;CLAUDIO AUGUSTO PEREIRA;PTB;PTB;1;Não eleito;7;SP;250001614902;2040602022;549
SP;Deputado Estadual;30331;ANA PAULA MAGALHÃES DA SILVA PETILI;NOVO;NOVO;1;Suplente;7;SP;250001597768;2040602022;2692
SP;Deputado Estadual;70021;GERALDO FERREIRA COSTA FILHO;AVANTE;AVANTE;1;Não eleito;7;SP;250001621701;2040602022;0
SP;Deputado Estadual;18188;ERIVELTON PEREIRA RAMOS;REDE;REDE / PSOL;1;Suplente;7;SP;250001619314;2040602022;560
SP;Deputado Estadual;30012;JOSÉ ALENCAR GALVÃO;NOVO;NOVO;1;Suplente;7;SP;250001597761;2040602022;648
SP;Deputado Estadual;18270;EDILMA MARIA DA SILVA;REDE;REDE / PSOL;1;Suplente;7;SP;250001619334;2040602022;175
SP;Deputado Estadual;15115;MARCUS VINICIUS DE ALMEIDA FERREIRA;MDB;MDB;1;Suplente;7;SP;250001609971;2040602022;5964
SP;Deputado Estadual;19000;RAUL APARECIDO GONÇALVES PAULA;PODE;PODE;1;Suplente;7;SP;250001610493;2040602022;34130
SP;Deputado Estadual;70033;FRANCISCA ROSANA MONTANHER;AVANTE;AVANTE;1;Não eleito;7;SP;250001621732;2040602022;1235
SP;Deputado Estadual;22580;ANA CLAUDIA PERES LUCAS LOPES;PL;PL;1;Suplente;7;SP;250001610118;2040602022;8351
SP;Deputado Estadual;12800;MARCELO DE MELLO CASSUCCI;PDT;PDT;1;Suplente;7;SP;250001643649;2040602022;415
SP;Deputado Estadual;36017;ALENATO MARTINS VIDAL;AGIR;AGIR;1;Não eleito;7;SP;250001721361;2040602022;0
SP;Deputado Estadual;80123;AMANDA OLIVEIRA BISPO;UP;UP;1;Não eleito;7;SP;250001602020;2040602022;20903
SP;Deputado Estadual;12054;SANDRA HELENA CANDIDO DOS SANTOS;PDT;PDT;1;Suplente;7;SP;250001643630;2040602022;374
SP;Deputado Estadual;55121;ANTÔNIO EMÍDIO DE MORAIS;PSD;PSD;1;Suplente;7;SP;250001605026;2040602022;1070
SP;Deputado Estadual;55000;ROBERTA MARIA GONÇALVES FRANCESCHI BOTION;PSD;PSD;1;Suplente;7;SP;250001604993;2040602022;42390
SP;Deputado Estadual;70010;FRANCISCA QUELINDEJARA VASCONCELOS SOBIESKI;AVANTE;AVANTE;1;Não eleito;7;SP;250001621699;2040602022;191
SP;Deputado Estadual;70960;SILVIA DOS REIS;AVANTE;AVANTE;1;Não eleito;7;SP;250001621755;2040602022;287
SP;Deputado Estadual;28007;BIANCA CESÁRIO DE OLIVEIRA;PRTB;PRTB;1;Não eleito;7;SP;250001699792;2040602022;898
SP;Deputado Estadual;23011;HARLLEM GONÇALVES DE OLIVEIRA;CIDADANIA;CIDADANIA / PSDB;1;Suplente;7;SP;250001611500;2040602022;434
SP;Deputado Estadual;19196;SÉRGIO DONIZETE FERREIRA;PODE;PODE;1;Suplente;7;SP;250001610462;2040602022;2762
SP;Deputado Estadual;11660;RENATO DE OLIVEIRA ZUCOLOTO;PP;PP;1;Suplente;7;SP;250001612270;2040602022;6161
SP;Deputado Estadual;14617;CECILIA RANIELE ROSAL SALVADOR;PTB;PTB;1;Não eleito;7;SP;250001614931;2040602022;63
SP;Deputado Estadual;50175;MARIA DE JESUS BUENO DA SILVA;PSOL;REDE / PSOL;1;Suplente;7;SP;250001619329;2040602022;72
SP;Deputado Estadual;90567;PÂMELA ZÉLIA PAN TONIOLO;PROS;PROS;1;Não eleito;7;SP;250001719451;2040602022;7
SP;Deputado Estadual;28238;ADILSON ALVES LUZ;PRTB;PRTB;1;Não eleito;7;SP;250001699802;2040602022;0
SP;Deputado Estadual;70987;EDNEI APARECIDO VALENCIO;AVANTE;AVANTE;1;Não eleito;7;SP;250001621731;2040602022;1059
SP;Deputado Estadual;36310;VERA LUCIA APARECIDA ALVES;AGIR;AGIR;1;Não eleito;7;SP;250001721412;2040602022;87
SP;Deputado Estadual;22330;GIOVANNI BARBIERATTO;PL;PL;1;Suplente;7;SP;250001610202;2040602022;4517
SP;Deputado Estadual;20044;JOSÉ ROBERTO DE MELLO;PSC;PSC;1;Suplente;7;SP;250001643834;2040602022;358
SP;Deputado Estadual;20333;VALDENIR JOSÉ BITIU;PSC;PSC;1;Suplente;7;SP;250001643776;2040602022;2853
SP;Deputado Estadual;51447;CARLOS ALBERTO FABRINI;PATRIOTA;PATRIOTA;1;Não eleito;7;SP;250001621472;2040602022;4189
SP;Deputado Estadual;90889;WALMIR CHARLEAUX BLANCO ESTEVES;PROS;PROS;1;Não eleito;7;SP;250001719452;2040602022;91
SP;Deputado Estadual;28148;JOSE APARECIDO ROSA FILHO;PRTB;PRTB;1;Não eleito;7;SP;250001699820;2040602022;141
SP;Deputado Estadual;13580;CARLOS ALBERTO MARCOS;PT;PT / PV / PC do B;1;Suplente;7;SP;250001611764;2040602022;11388
SP;Deputado Estadual;20190;LUIZ PAULO MADALHANO MAGALHÃES;PSC;PSC;1;Suplente;7;SP;250001643805;2040602022;40664
SP;Deputado Estadual;50112;LEANDRO ROMEO PECCEQUILLO FREIRE;PSOL;REDE / PSOL;1;Suplente;7;SP;250001619395;2040602022;825
SP;Deputado Estadual;14013;ALAELSON ALVES DA SILVA;PTB;PTB;1;Não eleito;7;SP;250001614874;2040602022;706
SP;Deputado Estadual;55234;CHUKWUEMEKA UJOR;PSD;PSD;1;Suplente;7;SP;250001604995;2040602022;533
SP;Deputado Estadual;30003;KAIQUE CARDOSO VICENTE;NOVO;NOVO;1;Suplente;7;SP;250001597763;2040602022;1998
SP;Deputado Estadual;22099;CRISTIANY DE CASTRO;PL;PL;1;Suplente;7;SP;250001610203;2040602022;33198
SP;Deputado Estadual;77002;VALDINEIA MEIRA MOTA;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;7;SP;250001606227;2040602022;1733
SP;Deputado Estadual;19200;DANIEL DA ROCHA MARTINI;PODE;PODE;1;Suplente;7;SP;250001610447;2040602022;14356
SP;Deputado Estadual;28014;ANTONIO JOSE FERREIRA;PRTB;PRTB;1;Não eleito;7;SP;250001699804;2040602022;314
SP;Deputado Estadual;10322;MAURICIO NOGUEIRA DIAS;REPUBLICANOS;REPUBLICANOS;1;Suplente;7;SP;250001639622;2040602022;5192
SP;Deputado Estadual;45000;BRUNA DIAS FURLAN VICENTE;PSDB;CIDADANIA / PSDB;1;Eleito por QP;7;SP;250001611444;2040602022;195436
SP;Deputado Estadual;10202;CLEMILTON ALVES DA SILVA;REPUBLICANOS;REPUBLICANOS;1;Suplente;7;SP;250001639540;2040602022;2707
SP;Deputado Estadual;55699;PAULO ALVES CORRÊA JUNIOR;PSD;PSD;1;Eleito por média;7;SP;250001605044;2040602022;62239
SP;Deputado Estadual;20522;RENAN DIAS DA MATA;PSC;PSC;1;Suplente;7;SP;250001643771;2040602022;6984
SP;Deputado Estadual;10001;RALFI RAFAEL DA SILVA;REPUBLICANOS;REPUBLICANOS;1;Suplente;7;SP;250001639555;2040602022;17505
SP;Deputado Estadual;77001;DAVID DOS REIS RODRIGUES SABACIANSKIS;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;7;SP;250001606288;2040602022;1272
SP;Deputado Estadual;50033;REGINA CÉLIA GONÇALVES DOS SANTOS;PSOL;REDE / PSOL;1;Suplente;7;SP;250001619371;2040602022;1923
SP;Deputado Estadual;40240;JOCELY RAMOS DOS REIS MARCO;PSB;PSB;1;Suplente;7;SP;250001620648;2040602022;1466
SP;Deputado Estadual;22002;REGIS LEANDRO YASUMURA;PL;PL;1;Suplente;7;SP;250001610198;2040602022;39168
SP;Deputado Estadual;10190;HELENA DOS SANTOS REIS;REPUBLICANOS;REPUBLICANOS;1;Suplente;7;SP;250001639593;2040602022;53482
SP;Deputado Estadual;36551;NERINALVA SANTOS SANTANA;AGIR;AGIR;1;Não eleito;7;SP;250001721355;2040602022;43
SP;Deputado Estadual;11245;FABIO ROGERIO FAGUNDES;PP;PP;1;Suplente;7;SP;250001612307;2040602022;1982
SP;Deputado Estadual;20040;SONIA DA SILVA LIMA;PSC;PSC;1;Suplente;7;SP;250001643839;2040602022;226
SP;Deputado Estadual;15151;GIULIANO GRISO;MDB;MDB;1;Suplente;7;SP;250001609995;2040602022;3193
SP;Deputado Estadual;11900;KLEBER FERREIRA MARUXO;PP;PP;1;Suplente;7;SP;250001612317;2040602022;5460
SP;Deputado Estadual;35330;ADELMACIR DE SOUZA;PMB;PMB;1;Não eleito;7;SP;250001642209;2040602022;194
SP;Deputado Estadual;65013;ROZANA FONSECA BARROSO DA SILVA;PC do B;PT / PV / PC do B;1;Suplente;7;SP;250001611776;2040602022;6180
SP;Deputado Estadual;11334;RODRIGO DE PAULA RUIS;PP;PP;1;Suplente;7;SP;250001612272;2040602022;587
SP;Deputado Estadual;44644;RODRIGO CESAR REGORAO VERONEZI;UNIÃO;UNIÃO;1;Suplente;7;SP;250001602099;2040602022;59
SP;Deputado Estadual;50013;ALDENIR DIAS DOS SANTOS;PSOL;REDE / PSOL;1;Suplente;7;SP;250001619362;2040602022;3595
SP;Deputado Estadual;35355;MARCIA WALERIA NUNES DE OLIVEIRA DIAS;PMB;PMB;1;Não eleito;7;SP;250001642253;2040602022;41
SP;Deputado Estadual;27113;EVERILDA XAVIER MOREIRA;DC;DC;1;Não eleito;7;SP;250001692521;2040602022;93
SP;Deputado Estadual;35444;MARIA ESTELA CAPELETTI DA ROCHA;PMB;PMB;1;Não eleito;7;SP;250001642269;2040602022;166
SP;Deputado Estadual;19097;ARLETE TAVARES DOS SANTOS BARBOSA;PODE;PODE;1;Suplente;7;SP;250001610523;2040602022;237
SP;Deputado Estadual;22013;TIAGO MARTINS PERETTO;PL;PL;1;Suplente;7;SP;250001610154;2040602022;19284
SP;Deputado Estadual;44222;JORGE TADEU MUDALEN;UNIÃO;UNIÃO;1;Suplente;7;SP;250001602084;2040602022;38522
SP;Deputado Estadual;51144;SOLANGE GUAPYASSU;PATRIOTA;PATRIOTA;1;Não eleito;7;SP;250001621428;2040602022;164
SP;Deputado Estadual;13696;CHRISTIANE GRACE GUIMARÃES DA SILVA;PT;PT / PV / PC do B;1;Suplente;7;SP;250001611796;2040602022;3499
SP;Deputado Estadual;40656;SÍLVIA ELENA BITTENCOURT;PSB;PSB;1;Suplente;7;SP;250001620626;2040602022;215
SP;Deputado Estadual;55135;JULIANA SOARES DE PAULA;PSD;PSD;1;Suplente;7;SP;250001605055;2040602022;225
SP;Deputado Estadual;12645;LEONARDO LORO MARTINS PINTO;PDT;PDT;1;Suplente;7;SP;250001643670;2040602022;100
SP;Deputado Estadual;19777;EDSON RODRIGUES;PODE;PODE;1;Suplente;7;SP;250001610501;2040602022;51680
SP;Deputado Estadual;22822;ANTONIO GINACK JUNIOR;PL;PL;1;Suplente;7;SP;250001610174;2040602022;5039
SP;Deputado Estadual;12021;SANDRA NAVAJAS;PDT;PDT;1;Suplente;7;SP;250001643638;2040602022;246
SP;Deputado Estadual;33666;WILLIAM SILVEIRA MEDEIROS;PMN;PMN;1;Não eleito;7;SP;250001643299;2040602022;170
SP;Deputado Estadual;22338;ROGÉRIO DA SILVA SANTOS;PL;PL;1;Suplente;7;SP;250001610146;2040602022;4982
SP;Deputado Estadual;51033;DEOCLÉCIO KAWAHATA PLACCO;PATRIOTA;PATRIOTA;1;Não eleito;7;SP;250001621420;2040602022;870
SP;Deputado Estadual;14114;MARIA ADALZIRA RIBEIRO ORTIZ;PTB;PTB;1;Não eleito;7;SP;250001614950;2040602022;419
SP;Deputado Estadual;44190;ADMILSON DE SOUZA;UNIÃO;UNIÃO;1;Suplente;7;SP;250001602166;2040602022;2746
SP;Deputado Estadual;19199;VICTOR MORAES FILHO;PODE;PODE;1;Suplente;7;SP;250001610516;2040602022;2430
SP;Deputado Estadual;28522;ROSANA DE ANDRADE MARQUES;PRTB;PRTB;1;Não eleito;7;SP;250001699789;2040602022;1171
SP;Deputado Estadual;65000;EWERTON DA SILVA CARVALHO;PC do B;PT / PV / PC do B;1;Suplente;7;SP;250001611752;2040602022;17664
SP;Deputado Estadual;22345;ROY NELSON PINTO;PL;PL;1;Suplente;7;SP;250001610168;2040602022;7333
SP;Deputado Estadual;22001;MONICA BATALHA PRADO;PL;PL;1;Suplente;7;SP;250001610153;2040602022;5416
SP;Deputado Estadual;51333;ANA PAULA CARVALHO BEATHALTER;PATRIOTA;PATRIOTA;1;Não eleito;7;SP;250001621474;2040602022;7628
SP;Deputado Estadual;14112;EDILSON GUARNIERI;PTB;PTB;1;Não eleito;7;SP;250001614936;2040602022;4239
SP;Deputado Estadual;15013;HILDON DE OLIVEIRA ROCHA;MDB;MDB;1;Suplente;7;SP;250001609978;2040602022;389
SP;Deputado Estadual;70190;KARINA CARLA DA SILVA;AVANTE;AVANTE;1;Não eleito;7;SP;250001621695;2040602022;315
SP;Deputado Estadual;40026;GERALDO RIBEIRO GUIMARÃES NETO;PSB;PSB;1;Suplente;7;SP;250001620658;2040602022;3164
SP;Deputado Estadual;70008;CARLOS EDUARDO PLACUCCI;AVANTE;AVANTE;1;Não eleito;7;SP;250001621773;2040602022;246
SP;Deputado Estadual;22180;RAQUEL KOBASHI GALLINATI LOMBARDI;PL;PL;1;Suplente;7;SP;250001610159;2040602022;52932
SP;Deputado Estadual;55033;MARIA CONSTANTINO EMIDIO;PSD;PSD;1;Suplente;7;SP;250001605038;2040602022;25644
SP;Deputado Estadual;23888;LI LI MIN;CIDADANIA;CIDADANIA / PSDB;1;Suplente;7;SP;250001611475;2040602022;8941
SP;Deputado Estadual;14033;ANGELA TORRES PRADO;PTB;PTB;1;Não eleito;7;SP;250001614955;2040602022;876
SP;Deputado Estadual;36013;JANAINA CRISP GIULIANO CAVALCANTE;AGIR;AGIR;1;Não eleito;7;SP;250001721359;2040602022;587
SP;Deputado Estadual;22556;CARLOS EDUARDO THOMAZ PEDROSO;PL;PL;1;Suplente;7;SP;250001610142;2040602022;9076
SP;Deputado Estadual;15117;JOSEFA ANADETE DOS SANTOS SILVA;MDB;MDB;1;Suplente;7;SP;250001610006;2040602022;1695
SP;Deputado Estadual;33777;TAIS CRISTINA LOURENÇO DE SOUZA;PMN;PMN;1;Não eleito;7;SP;250001643281;2040602022;821
SP;Deputado Estadual;15605;FERNANDO LUIZ ISOPPO PETITI;MDB;MDB;1;Suplente;7;SP;250001609959;2040602022;24435
SP;Deputado Estadual;10107;FABIO DE CAMARGO TELLES;REPUBLICANOS;REPUBLICANOS;1;Suplente;7;SP;250001639567;2040602022;7021
SP;Deputado Estadual;36075;CARLOS LUIS GUERRA DE LIMA;AGIR;AGIR;1;Não eleito;7;SP;250001721362;2040602022;0
SP;Deputado Estadual;36031;MOÉSIO ALVES CORREIA;AGIR;AGIR;1;Não eleito;7;SP;250001721411;2040602022;0
SP;Deputado Estadual;70180;SANDRA DAMASCENO NUNES DE MIRANDA;AVANTE;AVANTE;1;Não eleito;7;SP;250001621778;2040602022;38
SP;Deputado Estadual;14961;MARIA ALICE TANIGUSHI;PTB;PTB;1;Não eleito;7;SP;250001614909;2040602022;224
SP;Deputado Estadual;51013;MÁRCIA DE FÁTIMA MORAIS;PATRIOTA;PATRIOTA;1;Não eleito;7;SP;250001621401;2040602022;155
SP;Deputado Estadual;55123;RAFAEL ANTONIO DA SILVA;PSD;PSD;1;Eleito por QP;7;SP;250001605053;2040602022;118182
SP;Deputado Estadual;55200;JOSÉ GARRIS DEL VALLE;PSD;PSD;1;Suplente;7;SP;250001605008;2040602022;338
SP;Deputado Estadual;13290;LEANDRO CÂNDIDO SOARES;PT;PT / PV / PC do B;1;Suplente;7;SP;250001611741;2040602022;34225
SP;Deputado Estadual;51451;FERNANDO HENRIQUE GOMES DA SILVA;PATRIOTA;PATRIOTA;1;Não eleito;7;SP;250001621447;2040602022;474
SP;Deputado Estadual;77134;MARIA GORETE DA SILVA;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;7;SP;250001606259;2040602022;527
SP;Deputado Estadual;28038;FABIANO GABRIEL CARVALHO SILVA;PRTB;PRTB;1;Não eleito;7;SP;250001699784;2040602022;0
SP;Deputado Estadual;55222;RAUL VICENTINI;PSD;PSD;1;Suplente;7;SP;250001605016;2040602022;28078
SP;Deputado Estadual;50001;CLAUDIA APARECIDA DE MELLO MONTANARI;PSOL;REDE / PSOL;1;Suplente;7;SP;250001619376;2040602022;1881
SP;Deputado Estadual;10060;JORGE LUIS DE SOUZA RODRIGUES;REPUBLICANOS;REPUBLICANOS;1;Suplente;7;SP;250001639619;2040602022;183
SP;Deputado Estadual;45122;ALESSANDRA VIEIRA DE CAMARGO TELES;PSDB;CIDADANIA / PSDB;1;Suplente;7;SP;250001611479;2040602022;45002
SP;Deputado Estadual;12123;DOUGLAS AUGUSTO PINHEIRO DE OLIVEIRA;PDT;PDT;1;Suplente;7;SP;250001643664;2040602022;16969
SP;Deputado Estadual;22010;ANDRE LUIS BUENO;PL;PL;1;Suplente;7;SP;250001610145;2040602022;61953
SP;Deputado Estadual;12307;MIRELLE CRISTINA DE SOUZA BUENO;PDT;PDT;1;Suplente;7;SP;250001643684;2040602022;418
SP;Deputado Estadual;33277;DORALICE SOUZA MATOS FAUSTINO;PMN;PMN;1;Não eleito;7;SP;250001643260;2040602022;39
SP;Deputado Estadual;36114;EDIVALDA CORDEIRO DE LIMA SILVA;AGIR;AGIR;1;Não eleito;7;SP;250001721382;2040602022;20
SP;Deputado Estadual;14014;EDISON LUCIANO KLIMAN BENEDITO;PTB;PTB;1;Não eleito;7;SP;250001614879;2040602022;3572
SP;Deputado Estadual;33240;IVAN CARLOS CONSTANTINO DE OLIVEIRA;PMN;PMN;1;Não eleito;7;SP;250001643302;2040602022;79
SP;Deputado Estadual;20420;ARIELY PEDROSO SILVA PRETER;PSC;PSC;1;Suplente;7;SP;250001643787;2040602022;1573
SP;Deputado Estadual;27011;ALEXANDRE HARTMANN;DC;DC;1;Não eleito;7;SP;250001692542;2040602022;75
SP;Deputado Estadual;14010;EDUARDO FRANCISCO DE MELO;PTB;PTB;1;Não eleito;7;SP;250001614894;2040602022;582
SP;Deputado Estadual;70940;RICARDO DIAS;AVANTE;AVANTE;1;Não eleito;7;SP;250001621710;2040602022;534
SP;Deputado Estadual;33150;ROSILENE DOS SANTOS;PMN;PMN;1;Não eleito;7;SP;250001643277;2040602022;86
SP;Deputado Estadual;12344;RAMILSON DE FREITAS PEREIRA;PDT;PDT;1;Suplente;7;SP;250001643642;2040602022;1661
SP;Deputado Estadual;90193;IVANISE MARIA DE SOUSA GIAMPAGLIA;PROS;PROS;1;Não eleito;7;SP;250001719431;2040602022;67
SP;Deputado Estadual;20015;ELIANE MARIA DE SANTANA OLIVEIRA;PSC;PSC;1;Suplente;7;SP;250001643767;2040602022;260
SP;Deputado Estadual;13127;BRUNO RAMOS DA SILVA;PT;PT / PV / PC do B;1;Suplente;7;SP;250001611792;2040602022;3489
SP;Deputado Estadual;90020;EDUARDO JOAQUIM DE OLIVEIRA;PROS;PROS;1;Não eleito;7;SP;250001719465;2040602022;341
SP;Deputado Estadual;44556;GILVANIA MEDEIROS DE OLIVEIRA;UNIÃO;UNIÃO;1;Suplente;7;SP;250001602167;2040602022;2053
SP;Deputado Estadual;12600;JUSSARA APARECIDA FERNANDES;PDT;PDT;1;Suplente;7;SP;250001643599;2040602022;7286
SP;Deputado Estadual;36960;SALVADOR FERREIRA DA SILVA JUNIOR;AGIR;AGIR;1;Não eleito;7;SP;250001721366;2040602022;320
SP;Deputado Estadual;77970;RAIMUNDO LUSTOZA LUCAS;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;7;SP;250001606295;2040602022;1737
SP;Deputado Estadual;90922;ALEX CANUTO DE SÁ CUNHA;PROS;PROS;1;Não eleito;7;SP;250001719482;2040602022;4542
SP;Deputado Estadual;77123;VANDERLEY CAVALCANTE DA SILVA;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;7;SP;250001606284;2040602022;26915
SP;Deputado Estadual;35667;FATIMA NASCIMENTO ALEXANDRE;PMB;PMB;1;Não eleito;7;SP;250001642224;2040602022;78
SP;Deputado Estadual;44220;ANDRE CRISTHIANO CAYRES RIBEIRO;UNIÃO;UNIÃO;1;Suplente;7;SP;250001602132;2040602022;5915
SP;Deputado Estadual;13140;JORGE RODRIGO VALVERDE SANTANA;PT;PT / PV / PC do B;1;Suplente;7;SP;250001611774;2040602022;35128
SP;Deputado Estadual;22456;ANTONIO CARLOS ALBINO;PL;PL;1;Suplente;7;SP;250001610151;2040602022;49645
SP;Deputado Estadual;40999;ABDULBASET JAROUR;PSB;PSB;1;Suplente;7;SP;250001620580;2040602022;2834
SP;Deputado Estadual;19565;HENRIQUE LOPES SILVA;PODE;PODE;1;Suplente;7;SP;250001610497;2040602022;1145
SP;Deputado Estadual;28128;LIVIA MARIA RODRIGUES FIDELIX DA CRUZ;PRTB;PRTB;1;Não eleito;7;SP;250001699845;2040602022;1313
SP;Deputado Estadual;10222;ÉLITON SOUSA LEITE;REPUBLICANOS;REPUBLICANOS;1;Suplente;7;SP;250001639618;2040602022;13879
SP;Deputado Estadual;44250;MILTON LEITE DA SILVA FILHO;UNIÃO;UNIÃO;1;Eleito por QP;7;SP;250001602142;2040602022;198429
SP;Deputado Estadual;13301;ROMILDO ANTONIO DA SILVA;PT;PT / PV / PC do B;1;Suplente;7;SP;250001611804;2040602022;9213
SP;Deputado Estadual;43000;CLAUDIA VISONI;PV;PT / PV / PC do B;1;Suplente;7;SP;250001611817;2040602022;7337
SP;Deputado Estadual;36333;PAULA NATALEN FARIAS DE MORAES MULLER;AGIR;AGIR;1;Não eleito;7;SP;250001721395;2040602022;2171
